text,label_meaning,label_predicted
在拍摄过程中，他们正是抱着这样的态度全身心投入，才使影片产生了打动人心的艺术效果。,4.0,2
他是一个才华横溢的人，是宋庄文化标志的设计者。,0.0,0
只有真正与人民为敌的康生及其同伙林彪、“四人帮”，才会把他们所推行的貌似前进、实际上只能是把社会拉向后退的极左的政策，奉为正确的政策。,4.0,2
一个人才半亩地，人均收入120元，吃国家补贴，非发展乡镇企业不可。,3.0,1
有了法律观念，行动才可能正确。,4.0,2
而百度则表示，正因为个别吧主借公职谋私利，才会尝试“专业机构+吧友”联合运营的模式，目前已叫停所有病种类贴吧的商业合作。,4.0,2
必须从节日慎收礼物这样的小事做起，才会防微杜渐，避免重蹈覆辙。,4.0,2
快到下午一时了，宾主们才依依不舍地握手告别。,2.0,1
邓亚萍打球时，每天加练一小时，8点多才吃晚饭。,2.0,1
然而，2002年1月27日，一审法院才委托最高人民法院司法鉴定中心重新进行司法鉴定，而且其中大部分张某笔迹样本都是在案发两年后重新提取的。,2.0,1
桥牌运动是80年代初才在我国逐步开展起来的，短短十年间，有了长足进步。,2.0,1
延长五分钟后，辽宁女队才以六十四比六十一获胜。,2.0,1
她把脸贴在娃儿的脸上，半天，才又继续说：“就是再艰苦，人们也都愿意来，谁个不知道要建设的是长绒棉农场啊。,2.0,1
正是中华民族强烈的爱国主义精神，才使中国人民克服了一盘散沙的状况，史无前例地团结起来，浴血抗战，在极其艰难困苦的条件下，取得自1840年以来反对外来入侵之敌的第一次的彻底胜利。,4.0,2
只有抓住主要矛盾，才会收到良好的效果。,4.0,2
经过争执，范文采才勉强承认不对，但又表示：“批评虽是对的，但我们法院的大问题比这个还要多得多。,4.0,1
法新社说，在联合国首席停战观察员伯恩斯将军发下了停火的命令并且有联合国观察员赶到冲突地点以后，那里才停止了已经进行五个小时的炮战和冲突。,2.0,1
智利人说，美国的自由企业只在自由市场对美国合适的时候，才主张要铜的自由市场。,4.0,1
把握这些关键问题，予以适当的解决，这才可能把群众合理化建议运动广泛开展起来，达到不断地提高劳动生产率，促进国民经济迅速的恢复与发展的目的。,4.0,2
一九六五年冬天，哈米拉的母亲和兄、嫂都病了，能出门的只有当时才十三岁的哈米拉。,3.0,1
才八点刚过，是谁来的电话呢？,3.0,0
10月23日上午，我们费了九牛二虎之力，才买到成都至北京的飞机票，但上飞机后，有1/3的座位是空着的。,2.0,1
我们已经荡涤了邮票上的一切污泥浊水，清除了那些宣扬帝王将相、才子佳人、花鸟鱼虫为复辟资本主义作舆论准备的邮票。,0.0,0
他老人家才关心我们哩！,5.0,1
他说，年轻一代赶上了更为开放的时代，思想活跃，接受新事物更快，也更有才华。,0.0,0
小伙子长得很帅，高高的个子，匀称的身材，然而他的体格却不强壮，这一年多总是生病，连去年参加八运会也是靠“外卡”照顾才去了上海。,4.0,1
改革开放近40年来，正是由于我们党根据这一主要矛盾制定和坚持了正确的路线方针政策，才使我国社会主义现代化建设取得巨大成就。,4.0,2
创牌子还要踏踏实实、一步一步从企业最基础的管理抓起，把住产品质量关，提高产品的科技含量什么的，长此以往，坚持不懈，才会在消费者心里塑造出个真正的名牌。,4.0,2
再危险的顶板，他说后晌才塌就不会前晌塌下来；再不好用的铁镐笨钻，随便拿过来也能摆弄出几个样子。,2.0,1
在一次演唱会上，我唱了7首歌后才唱《宝贝》，广场上、房屋和树上都是人呵！,2.0,1
手中有钱粮，心里才不着慌。,4.0,1
只是后来危机逼人，才不得不狠心作出这样的决定。,4.0,2
直到有一天，才大爷倚在陈老五的怀里，说出了一生中最后的一句话：“老五，我不行了，死了，是福……”他仍然挤不出买一双胶鞋的钱。,2.0,1
一个母亲沉痛地说：“我在一九四七年生第一个小孩，才四十天，小孩因有病常哭，一个深夜里哭得特别厉害，邻人都厌烦了。,3.0,1
也有的同志说：“别拣芝麻了，抱住‘大西瓜’，保证一炉钢水不废，才叫真节约呢！,5.0,2
从推销员步步做起，后凭着创业激情和学识才华，其分管公司的业绩一直稳居各子公司之首。,0.0,0
今年才二十一岁的余传恩在旁边讲：他们已经将五把不同规格的小方椅送到广州中国商品出口展览会展出，同时跟对外贸易部门订了合同，制作了八十多把小方椅。,3.0,1
过了半年———1927年5月，郭沫若才从上海重新回到武汉。,2.0,1
你才到厂几天，应该虚心向人家学习！,3.0,1
至于蒙班，是在‘崇贤义塾’办了八年之后才办的，而学生中也只有两名是劳动者的子弟，其余都是商人和比较有钱的人。,2.0,1
只是靠着美国佬的刺刀，才使这些傀儡免于被人民推翻。,4.0,2
他珍藏几十年的一颗手榴弹，直到1966年有关部门征集红军遗留文物，他才交给县里。,2.0,1
隔了好一阵子，才传来惊慌奔跑的脚步声、恐惧的嘶哑的哭声和低沉的痛苦的呻吟。,2.0,1
师生员工发言热烈紧凑，直到主席宣布停止讨论时，还有许多举了好久的手才勉强放下来。,2.0,1
然而进口商品程序复杂，环节多，时间长，诸如要考察、谈判、签约、运输，到国内纳税通关，从批发最后才到零售。,2.0,1
倘若一味加水稀释，或者提前透支，那才华势必一天天枯竭，以致最后连一杯水也挤不出来了。,0.0,0
老大爷见了，不知说什么才好，激动的泪水在眼眶里直滚。,5.0,1
通过这件事，我更坚定一个信念：只有多为百姓做好事，做实事，在突发事件面前，老百姓才可能帮助我们。,4.0,2
如某村党支部书记欧某，到1995年任职才4年，可他一次性购买了11年的养老保险。,3.0,1
你们看到维尼纶才几天？,3.0,1
在我国，群众性的旅游热才刚刚开始，方兴未艾。,1.0,1
结果工效却很差，五十吨的涵管，两个连队四十多人一个上午才卸完。,2.0,1
一代又一代共产党人情系苍生、筚路蓝缕、不惧牺牲，才书写下国家与民族奋进的壮丽诗篇。,4.0,1
小组赛首轮迎战罗马尼亚队，法国队凭借帕耶第八十九分钟的一记世界波才勉强以2∶1取胜。,4.0,1
正是他们把商业做出了文化和品质，才使常家人的事业兴旺发达，名噪一时。,4.0,2
他走后，我才发觉帽子忘了还给他。,2.0,2
说是下午3时到场，才2时40分，4位同志已踏进门。,3.0,1
而在古丝绸之路上的重要城市撒马尔罕，当地的标志性建筑帖木儿王陵里还保留着一部分中国原产的金箔，其他的金箔也是在中国造纸术传来后才在当地生产的。,2.0,1
有的地方买一个新禾桶才十二三元，但修理一个旧的就要七八元，这样，群众就不大愿意修理了。,3.0,1
对外承包工程和劳务合作业务，在我国是近五年内才兴起的一项崭新事业。,2.0,1
最后，剩下一百多人，才奋勇冲出重围，从西北郊转入农村，继续战斗。,2.0,1
只有如此，用现代新风取代传统陋俗的日子才会早日到来！,4.0,2
纪晓岚借阎王爷之口表达的观点完全对头，他老人家也一定是有感于当时官场上种种混饭吃的人物才发此妙言的。,4.0,1
如凯洛夫的一套修正主义教育谬论，毒害很大，我们才刚刚开始批判，它的流毒远没有清除掉。,1.0,1
他在棋艺上显示出了超群的才华和天赋，没多久，便荣获全英国际象棋锦标赛的冠军。,0.0,0
福秋、黑丑的转变同和好只有在矛盾充分展开的时候才会自然和动人。,4.0,2
当在村办企业上班的群众月工资达到200多元时，他这位当支书的月工资还在60元以下，直到1988年年底，在党员、群众的联名提议下，他的月工资才升到90元。,4.0,1
他在民主改革以后才上过很短时间的民办小学，过去也没有搞过文艺创作。,2.0,1
这麦子长的才叫好呢，老远一看就像一片绿色金丝绒。,5.0,1
声明指出，正是由于美以之间的这种勾结，才使以色列侵略者敢于冒天下之大不韪，对阿联进行袭击，犯下新的罪行。,4.0,2
枫桥公社有一个统计：一九七一年到一九七八年百分之七十八到百分之九十一的四类分子都参加力所能及的劳动，只有丧失了劳动力的四类分子才不参加劳动。,4.0,2
我虽然在1974年已经参加了整理帛书的一些工作，但直到1978年初才去整理小组报到。,2.0,1
钟华安置好小佳庆，又去帮助其他伤员，协助医护人员清创包扎，到病室安慰伤员，给伤员家属打电话……这时，她才发现妈妈不知何时也住进了医院。,2.0,2
苏永舜在谈到在吉隆坡进行的两场比赛时说，第一场比赛中国队是先以○比二失利后才反败为胜的，由此可知比赛的艰难。,2.0,1
我们大队有一个地主分子，从小就外出了，到一九四八年才回来。,2.0,1
新赛季才刚开始，球队就遭遇伤病困扰，对新疆队的板凳深度提出考验。,1.0,1
另一方面，目前180指数才刚刚推出，未能让投资者看到较明确的盈利模式及赚钱效应，由此导致市场保持“静观其变”的态度。,1.0,1
指导员没坐下来就把首长慰问李先生的亲笔信念了一遍，李先生一时怔得发呆了，过了半晌才两眼露着杌隍不安的神情连声说：“自己人，自己人，还说两家话。,2.0,1
只有一个懦夫和恶汉才会向手无寸铁的战俘们动手屠杀。,4.0,2
而已经从秘鲁回来的杜勒斯在用电话和艾森豪威尔交谈以后，才做出这个决定来的。,2.0,1
他解释道，古希腊一位哲学家说过，人到50岁才可以搞政治。,2.0,2
她却说：“冷，我才偏要跑。,4.0,1
为了对你表示诚挚的敬意，有关方面才决定委托我和金坚范同志去美国为你颁奖。,4.0,1
正是这些国家所采取的立场，加上它们的军事力量才使得侵略的帝国主义集团阴谋不能得逞，而且这种表明态度也是防止任何新的挑衅尝试的主要保障。,4.0,2
问她生意如何，这位笑口常开的妇女解嘲地说：“今天才卖了一件毛衣，连机票钱还未挣出来呢。,3.0,1
直到读到贾霁同志的《不足为训的武训》、杨耳同志的《试谈陶行知先生表扬〈武训精神〉有无积极作用》、汪曾祺同志的《武训的错误》等文，才使我从许多错误思想里解放出来。,2.0,2
然而好事多磨，由于丙酮酸的不稳定性，其生产工艺十分复杂，经过多年的反复试验，科学家们才发现了实用化的制造稳定的丙酮酸盐的工艺路线。,2.0,2
